GRC,1996,2.802,,,2.802,,,4.750,
GRC,1997,2.802,,,2.802,,,4.750,
GRC,1998,2.802,2.930,,2.802,,3.250,4.750,
GRC,1999,2.802,2.930,,2.802,,3.250,4.750,
GRC,2000,2.802,2.930,,2.802,,3.250,4.750,
GRC,2001,2.802,2.930,,2.802,,3.250,4.750,
GRC,2002,2.802,2.930,,2.802,,3.250,4.750,
GRC,2003,2.802,2.930,,2.802,,3.250,4.750,
GRC,2004,2.802,2.930,,2.802,,3.250,2.750,
GRC,2005,2.802,2.930,,2.802,,3.250,2.750,
GRC,2006,2.802,2.930,,2.802,,3.250,2.750,
GRC,2007,2.802,2.930,,2.802,,3.250,2.750,
GRC,2008,2.802,2.930,2.850,2.802,2.690,3.250,2.750,3.167
GRC,2009,2.802,2.930,2.850,2.802,2.690,3.250,2.750,3.167
GRC,2010,2.802,2.930,2.850,2.802,2.690,3.250,2.750,3.167
GRC,2011,2.167,2.476,2.444,2.167,2.122,3.250,2.500,3.250
GRC,2012,2.167,2.476,2.444,2.167,2.122,3.250,2.250,2.917
GRC,2013,2.119,2.442,2.410,2.119,2.075,3.250,2.250,2.917
HUN,1985,,,,,,,,
HUN,1986,,,,,,,,
HUN,1987,,,,,,,,
HUN,1988,,,,,,,,
HUN,1989,,,,,,,,
HUN,1990,2.004,,,2.004,,,0.625,
HUN,1991,2.004,,,2.004,,,0.625,
HUN,1992,2.004,,,2.004,,,0.625,
HUN,1993,2.004,,,2.004,,,0.625,
HUN,1994,2.004,,,2.004,,,0.625,
HUN,1995,2.004,,,2.004,,,0.625,
HUN,1996,2.004,,,2.004,,,0.625,
HUN,1997,2.004,,,2.004,,,0.625,
HUN,1998,2.004,2.396,,2.004,,3.375,0.625,
HUN,1999,2.004,2.396,,2.004,,3.375,0.625,
