country,eprc_v1,eprc_v2,eprc_v3,epr_v1,epr_v3,epc,ept_v1,ept_v3,year,primerate,youthrate,oldrate,gdp
PRT,4.583,4.095,"",4.583,"",2.875,2.813,,2001,9.4083268807,3.4833284836,3.4833284836,135827.522
PRT,4.583,4.095,"",4.583,"",2.875,2.813,,2001,9.4083268807,9.4083268807,3.4833284836,135827.522
PRT,4.583,4.095,"",4.583,"",2.875,2.813,,2002,11.6679133718,4.4656428452,4.4656428452,142631.414
PRT,4.583,4.095,"",4.583,"",2.875,2.813,,2002,11.6679133718,11.6679133718,4.4656428452,142631.414
PRT,4.583,4.095,"",4.583,"",2.875,2.813,,2003,14.5840133481,5.7750839466,5.7750839466,146158.277
PRT,4.583,4.095,"",4.583,"",2.875,2.813,,2003,14.5840133481,14.5840133481,5.7750839466,146158.277
PRT,4.417,3.976,"",4.417,"",2.875,2.563,,2004,15.4507193506,6.0322810909,6.0322810909,152371.562
PRT,4.417,3.976,"",4.417,"",2.875,2.563,,2004,15.4507193506,15.4507193506,6.0322810909,152371.562
PRT,4.417,3.976,"",4.417,"",2.875,2.563,,2005,16.2202110098,7.2450241649,7.2450241649,158652.559
PRT,4.417,3.976,"",4.417,"",2.875,2.563,,2005,16.2202110098,16.2202110098,7.2450241649,158652.559
PRT,4.417,3.976,"",4.417,"",2.875,2.563,,2006,16.4972178487,7.3305221457,7.3305221457,166248.715
PRT,4.417,3.976,"",4.417,"",2.875,2.563,,2006,16.4972178487,16.4972178487,7.3305221457,166248.715
PRT,4.417,3.976,"",4.417,"",2.875,2.563,,2007,16.7292860943,7.7497203416,7.7497203416,175467.717
PRT,4.417,3.976,"",4.417,"",2.875,2.563,,2007,16.7292860943,16.7292860943,7.7497203416,175467.717
PRT,4.417,3.69,3.512,4.417,4.167,1.875,1.938,2.292,2008,16.673469446,7.2131716436,7.2131716436,178872.582
PRT,4.417,3.69,3.512,4.417,4.167,1.875,1.938,2.292,2008,16.673469446,16.673469446,7.2131716436,178872.582
PRT,4.417,3.69,3.512,4.417,4.167,1.875,1.938,2.292,2009,20.3118140623,9.2375769027,9.2375769027,175448.19
PRT,4.417,3.69,3.512,4.417,4.167,1.875,1.938,2.292,2009,20.3118140623,20.3118140623,9.2375769027,175448.19
PRT,4.131,3.486,3.308,4.131,3.881,1.875,1.938,2.458,2010,22.7587855361,10.6738795346,10.6738795346,179929.812
PRT,4.131,3.486,3.308,4.131,3.881,1.875,1.938,2.458,2010,22.7587855361,22.7587855361,10.6738795346,179929.812
PRT,4.131,3.486,3.308,4.131,3.881,1.875,1.938,2.458,2011,30.2565275511,11.9292638879,11.9292638879,176166.578
PRT,4.131,3.486,3.308,4.131,3.881,1.875,1.938,2.458,2011,30.2565275511,30.2565275511,11.9292638879,176166.578
PRT,3.56,3.078,2.9,3.56,3.31,1.875,1.938,2.458,2012,37.914579189,14.6932699879,14.6932699879,169668.161E
PRT,3.56,3.078,2.9,3.56,3.31,1.875,1.938,2.458,2012,37.914579189,37.914579189,14.6932699879,169668.161E
PRT,3.185,2.81,2.685,3.185,3.01,1.875,1.813,2.333,2013,38.0842315271,15.5105602386,15.5105602386,171211.074E
PRT,3.185,2.81,2.685,3.185,3.01,1.875,1.813,2.333,2013,38.0842315271,38.0842315271,15.5105602386,171211.074E
RUS,"","","","","","","",,1992,12.9587077475,3.7909299284,3.7909299284,18985.6305647833E
RUS,"","","","","","","",,1992,12.9587077475,12.9587077475,3.7909299284,18985.6305647833E
RUS,"","","","","","","",,1993,13.7086973956,4.6507776541,4.6507776541,171330.194172777E
RUS,"","","","","","","",,1993,13.7086973956,13.7086973956,4.6507776541,171330.194172777E
RUS,"","","","","","","",,1994,16.3176881482,6.928527006,6.928527006,610106.692084644E
RUS,"","","","","","","",,1994,16.3176881482,16.3176881482,6.928527006,610106.692084644E
RUS,"","","","","","","",,1995,18.7593123314,8.1114100467,8.1114100467,1427028.6414053E
RUS,"","","","","","","",,1995,18.7593123314,18.7593123314,8.1114100467,1427028.6414053E
RUS,"","","","","","","",,1996,19.3319200895,8.2790046815,8.2790046815,2005726.00496168E
RUS,"","","","","","","",,1996,19.3319200895,19.3319200895,8.2790046815,2005726.00496168E
RUS,"","","","","","","",,1997,23.526981129,10.2451376175,10.2451376175,2340065.00206955E
RUS,"","","","","","","",,1997,23.526981129,23.526981129,10.2451376175,2340065.00206955E
RUS,"","","","","","","",,1998,27.0981586809,11.4229889739,11.4229889739,2626873.84192246E
RUS,"","","","","","","",,1998,27.0981586809,27.0981586809,11.4229889739,2626873.84192246E
RUS,"","","","","","","",,1999,23.9539815284,11.5505353973,11.5505353973,4818191.01621567E
RUS,"","","","","","","",,1999,23.9539815284,23.9539815284,11.5505353973,4818191.01621567E
RUS,"","","","","","","",,2000,20.7114536188,9.2240437961,9.2240437961,7298008.56008925E
RUS,"","","","","","","",,2000,20.7114536188,20.7114536188,9.2240437961,7298008.56008925E
RUS,"","","","","","","",,2001,17.997714133,7.8000334078,7.8000334078,8934232.26813808E
RUS,"","","","","","","",,2001,17.997714133,17.997714133,7.8000334078,8934232.26813808E
RUS,"","","","","","","",,2002,15.5659322543,6.9211713971,6.9211713971,10819212.25
RUS,"","","","","","","",,2002,15.5659322543,15.5659322543,6.9211713971,10819212.25
RUS,"","","","","","","",,2003,17.5504033431,7.05172551,7.05172551,13208233.78
RUS,"","","","","","","",,2003,17.5504033431,17.5504033431,7.05172551,13208233.78
RUS,"","","","","","","",,2004,17.2140694316,6.542705054,6.542705054,17027190.86
RUS,"","","","","","","",,2004,17.2140694316,17.2140694316,6.542705054,17027190.86
RUS,"","","","","","","",,2005,15.5047223401,6.1432926306,6.1432926306,21609765.49
RUS,"","","","","","","",,2005,15.5047223401,15.5047223401,6.1432926306,21609765.49
RUS,"","","","","","","",,2006,16.372752313,6.0271849024,6.0271849024,26917201.38
RUS,"","","","","","","",,2006,16.372752313,16.372752313,6.0271849024,26917201.38
RUS,"","","","","","","",,2007,14.4401125226,5.0919997845,5.0919997845,33247513.23
RUS,"","","","","","","",,2007,14.4401125226,14.4401125226,5.0919997845,33247513.23
RUS,3.063,2.617,2.474,3.063,2.863,1.5,1.125,1.25,2008,14.0414171504,5.2301428858,5.2301428858,41276849.19
RUS,3.063,2.617,2.474,3.063,2.863,1.5,1.125,1.25,2008,14.0414171504,14.0414171504,5.2301428858,41276849.19
RUS,3.063,2.617,2.474,3.063,2.863,1.5,1.125,1.25,2009,18.4570543482,7.1146261957,7.1146261957,38807218.57
RUS,3.063,2.617,2.474,3.063,2.863,1.5,1.125,1.25,2009,18.4570543482,18.4570543482,7.1146261957,38807218.57
RUS,3.063,2.617,2.474,3.063,2.863,1.5,1.125,1.25,2010,16.9308059851,6.3000456012,6.3000456012,46308541.19
RUS,3.063,2.617,2.474,3.063,2.863,1.5,1.125,1.25,2010,16.9308059851,16.9308059851,6.3000456012,46308541.19
RUS,3.063,2.617,2.474,3.063,2.863,1.5,1.125,1.25,2011,15.2029745899,5.5944643788,5.5944643788,55967226.76
RUS,3.063,2.617,2.474,3.063,2.863,1.5,1.125,1.25,2011,15.2029745899,15.2029745899,5.5944643788,55967226.76
RUS,3.063,2.617,2.474,3.063,2.863,1.5,1.125,1.25,2012,14.7571072216,4.6081222169,4.6081222169,62218377.85
RUS,3.063,2.617,2.474,3.063,2.863,1.5,1.125,1.25,2012,14.7571072216,14.7571072216,4.6081222169,62218377.85
RUS,"","","","","","","",,2013,13.8355520583,4.6996788655,4.6996788655,66755301.93
RUS,"","","","","","","",,2013,13.8355520583,13.8355520583,4.6996788655,66755301.93
SVK,2.472,"","",2.472,"","",1.375,,1994,27.349601353,10.9727382136,10.9727382136,16924.8956290212E
SVK,2.472,"","",2.472,"","",1.375,,1994,27.349601353,27.349601353,10.9727382136,16924.8956290212E
SVK,2.472,"","",2.472,"","",1.375,,1995,24.7648902821,10.9603178699,10.9603178699,19685.778
SVK,2.472,"","",2.472,"","",1.375,,1995,24.7648902821,24.7648902821,10.9603178699,19685.778
SVK,2.472,"","",2.472,"","",1.375,,1996,21.0253998119,9.5099837001,9.5099837001,21951.49
SVK,2.472,"","",2.472,"","",1.375,,1996,21.0253998119,21.0253998119,9.5099837001,21951.49
SVK,2.472,"","",2.472,"","",1.375,,1997,22.6246472248,9.8691912251,9.8691912251,24413.977
SVK,2.472,"","",2.472,"","",1.375,,1997,22.6246472248,22.6246472248,9.8691912251,24413.977
SVK,2.472,2.909,"",2.472,"",4,1.375,,1998,25.1423149905,10.2422460977,10.2422460977,26657.703
SVK,2.472,2.909,"",2.472,"",4,1.375,,1998,25.1423149905,25.1423149905,10.2422460977,26657.703
SVK,2.472,2.909,"",2.472,"",4,1.375,,1999,33.8367154318,13.0638722555,13.0638722555,28541.908
SVK,2.472,2.909,"",2.472,"",4,1.375,,1999,33.8367154318,33.8367154318,13.0638722555,28541.908
SVK,2.472,2.909,"",2.472,"",4,1.375,,2000,36.9612328437,15.4584897382,15.4584897382,31596.067
SVK,2.472,2.909,"",2.472,"",4,1.375,,2000,36.9612328437,36.9612328437,15.4584897382,31596.067
SVK,2.472,2.909,"",2.472,"",4,1.375,,2001,39.072039072,15.8776367281,15.8776367281,34307.227
SVK,2.472,2.909,"",2.472,"",4,1.375,,2001,39.072039072,39.072039072,15.8776367281,34307.227
SVK,2.472,2.909,"",2.472,"",4,1.375,,2002,37.3822256175,15.3249365452,15.3249365452,37344.832
SVK,2.472,2.909,"",2.472,"",4,1.375,,2002,37.3822256175,37.3822256175,15.3249365452,37344.832
SVK,2.306,2.79,"",2.306,"",4,1.375,,2003,33.1102783726,15.0500403168,15.0500403168,41474.539
SVK,2.306,2.79,"",2.306,"",4,1.375,,2003,33.1102783726,33.1102783726,15.0500403168,41474.539
SVK,2.222,2.659,"",2.222,"",3.75,0.625,,2004,32.6934097421,15.9984995546,15.9984995546,46173.117
SVK,2.222,2.659,"",2.222,"",3.75,0.625,,2004,32.6934097421,32.6934097421,15.9984995546,46173.117
SVK,2.222,2.659,"",2.222,"",3.75,0.625,,2005,29.8811013767,14.3943661972,14.3943661972,50398.219
SVK,2.222,2.659,"",2.222,"",3.75,0.625,,2005,29.8811013767,29.8811013767,14.3943661972,50398.219
SVK,2.222,2.659,"",2.222,"",3.75,0.625,,2006,26.6,11.8292625975,11.8292625975,56155.889
SVK,2.222,2.659,"",2.222,"",3.75,0.625,,2006,26.6,26.6,11.8292625975,56155.889
SVK,2.222,2.659,"",2.222,"",3.75,0.625,,2007,20.1091224452,10.0964147556,10.0964147556,62854.223
SVK,2.222,2.659,"",2.222,"",3.75,0.625,,2007,20.1091224452,20.1091224452,10.0964147556,62854.223
SVK,2.222,2.659,2.635,2.222,2.189,3.75,1.625,2.167,2008,18.8282906148,8.8069379154,8.8069379154,68155.672
SVK,2.222,2.659,2.635,2.222,2.189,3.75,1.625,2.167,2008,18.8282906148,18.8282906148,8.8069379154,68155.672
SVK,2.222,2.659,2.635,2.222,2.189,3.75,1.625,2.167,2009,27.3399709929,10.8339980518,10.8339980518,63798.949
SVK,2.222,2.659,2.635,2.222,2.189,3.75,1.625,2.167,2009,27.3399709929,27.3399709929,10.8339980518,63798.949
SVK,2.222,2.659,2.635,2.222,2.189,3.75,1.625,2.167,2010,33.6335300736,12.8094013358,12.8094013358,67203.999
SVK,2.222,2.659,2.635,2.222,2.189,3.75,1.625,2.167,2010,33.6335300736,33.6335300736,12.8094013358,67203.999
SVK,2.222,2.659,2.635,2.222,2.189,3.75,1.75,2.417,2011,33.4114018631,12.0907231368,12.0907231368,70159.763
SVK,2.222,2.659,2.635,2.222,2.189,3.75,1.75,2.417,2011,33.4114018631,33.4114018631,12.0907231368,70159.763
SVK,1.714,2.189,2.165,1.714,1.681,3.375,1.625,2.292,2012,34.0310901494,12.3539474826,12.3539474826,72184.745
SVK,1.714,2.189,2.165,1.714,1.681,3.375,1.625,2.292,2012,34.0310901494,34.0310901494,12.3539474826,72184.745
SVK,1.841,2.279,2.256,1.841,1.808,3.375,1.75,2.417,2013,33.6473733426,12.8291432873,12.8291432873,73593.156
SVK,1.841,2.279,2.256,1.841,1.808,3.375,1.75,2.417,2013,33.6473733426,33.6473733426,12.8291432873,73593.156
SVN,"","","","","","","",,2002,16.5469612085,5.3448279571,5.3448279571,23622.485730025
SVN,"","","","","","","",,2002,16.5469612085,16.5469612085,5.3448279571,23622.485730025
SVN,"","","","","","","",,2003,17.3420700902,5.7070104239,5.7070104239,25667.504404365
SVN,"","","","","","","",,2003,17.3420700902,17.3420700902,5.7070104239,25667.504404365
SVN,"","","","","","","",,2004,16.124850441,5.3836969631,5.3836969631,27672.698553563
SVN,"","","","","","","",,2004,16.124850441,16.124850441,5.3836969631,27672.698553563
SVN,"","","","","","","",,2005,15.9450905434,5.6434564082,5.6434564082,29226.601750639
SVN,"","","","","","","",,2005,15.9450905434,15.9450905434,5.6434564082,29226.601750639
SVN,"","","","","","","",,2006,13.8540891666,5.4244049996,5.4244049996,31555.38119221
SVN,"","","","","","","",,2006,13.8540891666,13.8540891666,5.4244049996,31555.38119221
SVN,"","","","","","","",,2007,10.0978921145,4.4519756394,4.4519756394,35152.591195743
SVN,"","","","","","","",,2007,10.0978921145,10.0978921145,4.4519756394,35152.591195743
SVN,2.651,2.858,2.703,2.651,2.434,3.375,1.813,2.5,2008,10.4369756934,3.7134796835,3.7134796835,37951.189956255
SVN,2.651,2.858,2.703,2.651,2.434,3.375,1.813,2.5,2008,10.4369756934,10.4369756934,3.7134796835,37951.189956255
SVN,2.651,2.858,2.703,2.651,2.434,3.375,1.813,2.5,2009,13.6008751911,5.3486572162,5.3486572162,36166.202587868
SVN,2.651,2.858,2.703,2.651,2.434,3.375,1.813,2.5,2009,13.6008751911,13.6008751911,5.3486572162,36166.202587868
SVN,2.651,2.858,2.703,2.651,2.434,3.375,1.813,2.5,2010,14.6523138562,6.9768510474,6.9768510474,36219.606455885
SVN,2.651,2.858,2.703,2.651,2.434,3.375,1.813,2.5,2010,14.6523138562,14.6523138562,6.9768510474,36219.606455885
SVN,2.603,2.824,2.669,2.603,2.387,3.375,1.813,2.5,2011,15.7191561253,7.7916974439,7.7916974439,36868.430327563
SVN,2.603,2.824,2.669,2.603,2.387,3.375,1.813,2.5,2011,15.7191561253,15.7191561253,7.7916974439,36868.430327563
SVN,2.603,2.824,2.669,2.603,2.387,3.375,1.813,2.5,2012,20.5832911117,8.2583110167,8.2583110167,36005.952188025
SVN,2.603,2.824,2.669,2.603,2.387,3.375,1.813,2.5,2012,20.5832911117,20.5832911117,8.2583110167,36005.952188025
SVN,2.603,2.824,2.669,2.603,2.387,3.375,1.813,2.5,2013,21.6023669926,9.6841530709,9.6841530709,36144.037113396
SVN,2.603,2.824,2.669,2.603,2.387,3.375,1.813,2.5,2013,21.6023669926,21.6023669926,9.6841530709,36144.037113396
SWE,2.798,"","",2.798,"","",4.083,,1985,7.2135785007,2.0142608353,2.0142608353,968063.061368193E
SWE,2.798,"","",2.798,"","",4.083,,1985,7.2135785007,7.2135785007,2.0142608353,968063.061368193E
SWE,2.798,"","",2.798,"","",4.083,,1986,6.7142857143,1.9168291098,1.9168291098,1056972.01833529E
SWE,2.798,"","",2.798,"","",4.083,,1986,6.7142857143,6.7142857143,1.9168291098,1056972.01833529E
SWE,2.798,"","",2.798,"","",4.083,,1987,5.29986053,1.6510197475,1.6510197475,1143993.850009E
SWE,2.798,"","",2.798,"","",4.083,,1987,5.29986053,5.29986053,1.6510197475,1143993.850009E
SWE,2.798,"","",2.798,"","",4.083,,1988,4.2407660739,1.376,1.376,1250367.02926728E
SWE,2.798,"","",2.798,"","",4.083,,1988,4.2407660739,4.2407660739,1.376,1250367.02926728E
SWE,2.798,"","",2.798,"","",4.083,,1989,3.8926174497,1.1635220126,1.1635220126,1385279.86109043E
SWE,2.798,"","",2.798,"","",4.083,,1989,3.8926174497,3.8926174497,1.1635220126,1385279.86109043E
SWE,2.798,"","",2.798,"","",4.083,,1990,4.6258503401,1.2662137122,1.2662137122,1527963.57559199E
SWE,2.798,"","",2.798,"","",4.083,,1990,4.6258503401,4.6258503401,1.2662137122,1527963.57559199E
SWE,2.798,"","",2.798,"","",4.083,,1991,7.9594790159,2.514566084,2.514566084,1635017.40852162E
SWE,2.798,"","",2.798,"","",4.083,,1991,7.9594790159,7.9594790159,2.514566084,1635017.40852162E
SWE,2.798,"","",2.798,"","",2.771,,1992,13.7096774194,4.7706422018,4.7706422018,1632482.88286601E
SWE,2.798,"","",2.798,"","",2.771,,1992,13.7096774194,13.7096774194,4.7706422018,1632482.88286601E
SWE,2.798,"","",2.798,"","",2.771,,1993,22.7436823105,7.8761875575,7.8761875575,1634131
SWE,2.798,"","",2.798,"","",2.771,,1993,22.7436823105,22.7436823105,7.8761875575,1634131
SWE,2.798,"","",2.798,"","",1.771,,1994,22.65917603,8.1105990783,8.1105990783,1744433
SWE,2.798,"","",2.798,"","",1.771,,1994,22.65917603,22.65917603,8.1105990783,1744433
SWE,2.798,"","",2.798,"","",1.771,,1995,19.5402298851,7.7787906411,7.7787906411,1883562
SWE,2.798,"","",2.798,"","",1.771,,1995,19.5402298851,19.5402298851,7.7787906411,1883562
SWE,2.798,"","",2.798,"","",1.771,,1996,21.2,8.5956416465,8.5956416465,1932025
SWE,2.798,"","",2.798,"","",1.771,,1996,21.2,21.2,8.5956416465,1932025
SWE,2.702,"","",2.702,"","",1.438,,1997,21.1180124224,8.9105889533,8.9105889533,2019261
SWE,2.702,"","",2.702,"","",1.438,,1997,21.1180124224,21.1180124224,8.9105889533,2019261
SWE,2.702,2.645,"",2.702,"",2.5,1.438,,1998,16.7372881356,7.5669024915,7.5669024915,2121037
SWE,2.702,2.645,"",2.702,"",2.5,1.438,,1998,16.7372881356,16.7372881356,7.5669024915,2121037
SWE,2.655,2.611,"",2.655,"",2.5,1.438,,1999,14.3157894737,6.2307217767,6.2307217767,2237854
SWE,2.655,2.611,"",2.655,"",2.5,1.438,,1999,14.3157894737,14.3157894737,6.2307217767,2237854
SWE,2.655,2.611,"",2.655,"",2.5,1.438,,2000,11.7308088084,4.9443757726,4.9443757726,2380358
SWE,2.655,2.611,"",2.655,"",2.5,1.438,,2000,11.7308088084,11.7308088084,4.9443757726,2380358
SWE,2.655,2.611,"",2.655,"",2.5,1.438,,2001,11.6141732283,4.0695868282,4.0695868282,2478130
SWE,2.655,2.611,"",2.655,"",2.5,1.438,,2001,11.6141732283,11.6141732283,4.0695868282,2478130
SWE,2.607,2.577,"",2.607,"",2.5,1.438,,2002,12.5465594981,4.2266750157,4.2266750157,2569876
SWE,2.607,2.577,"",2.607,"",2.5,1.438,,2002,12.5465594981,12.5465594981,4.2266750157,2569876
SWE,2.607,2.577,"",2.607,"",2.5,1.438,,2003,13.5226504395,4.8803526448,4.8803526448,2677446
SWE,2.607,2.577,"",2.607,"",2.5,1.438,,2003,13.5226504395,13.5226504395,4.8803526448,2677446
SWE,2.607,2.577,"",2.607,"",2.5,1.438,,2004,16.5585054081,5.4614532215,5.4614532215,2805115
SWE,2.607,2.577,"",2.607,"",2.5,1.438,,2004,16.5585054081,16.5585054081,5.4614532215,2805115
SWE,2.607,2.577,"",2.607,"",2.5,1.438,,2005,21.9941348974,6.2480552617,6.2480552617,2907352
SWE,2.607,2.577,"",2.607,"",2.5,1.438,,2005,21.9941348974,21.9941348974,6.2480552617,2907352
SWE,2.607,2.577,"",2.607,"",2.5,1.438,,2006,21.0553814002,5.3004632076,5.3004632076,3099081
SWE,2.607,2.577,"",2.607,"",2.5,1.438,,2006,21.0553814002,21.0553814002,5.3004632076,3099081
SWE,2.607,2.577,"",2.607,"",2.5,1.438,,2007,19.1828673098,4.4118553207,4.4118553207,3297053
SWE,2.607,2.577,"",2.607,"",2.5,1.438,,2007,19.1828673098,19.1828673098,4.4118553207,3297053
SWE,2.607,2.577,2.517,2.607,2.524,2.5,0.813,0.792,2008,20.164958839,4.3164587919,4.3164587919,3387599
SWE,2.607,2.577,2.517,2.607,2.524,2.5,0.813,0.792,2008,20.164958839,20.164958839,4.3164587919,3387599
SWE,2.607,2.577,2.517,2.607,2.524,2.5,0.813,0.792,2009,24.9496917622,6.1837644524,6.1837644524,3288509
SWE,2.607,2.577,2.517,2.607,2.524,2.5,0.813,0.792,2009,24.9496917622,24.9496917622,6.1837644524,3288509
SWE,2.607,2.577,2.517,2.607,2.524,2.5,0.813,0.792,2010,24.7733666771,6.4431814728,6.4431814728,3519994
SWE,2.607,2.577,2.517,2.607,2.524,2.5,0.813,0.792,2010,24.7733666771,24.7733666771,6.4431814728,3519994
SWE,2.607,2.577,2.517,2.607,2.524,2.5,0.813,0.792,2011,22.7715241862,5.7397729321,5.7397729321,3656577
SWE,2.607,2.577,2.517,2.607,2.524,2.5,0.813,0.792,2011,22.7715241862,22.7715241862,5.7397729321,3656577
SWE,2.607,2.577,2.517,2.607,2.524,2.5,0.813,0.792,2012,23.6647113307,5.9287244169,5.9287244169,3684800
SWE,2.607,2.577,2.517,2.607,2.524,2.5,0.813,0.792,2012,23.6647113307,23.6647113307,5.9287244169,3684800
SWE,2.607,2.577,2.517,2.607,2.524,2.5,0.813,1.167,2013,23.552473793,6.0590914933,6.0590914933,3775016
SWE,2.607,2.577,2.517,2.607,2.524,2.5,0.813,1.167,2013,23.552473793,23.552473793,6.0590914933,3775016
TUR,"","","","","","","",,1988,17.4597558818,4.9651492987,4.9651492987,173.7094585506E
TUR,"","","","","","","",,1988,17.4597558818,17.4597558818,4.9651492987,173.7094585506E
TUR,"","","","","","","",,1989,16.5310182673,5.8706302416,5.8706302416,305.5792734144E
TUR,"","","","","","","",,1989,16.5310182673,16.5310182673,5.8706302416,305.5792734144E
TUR,2.393,"","",2.393,"","",4.875,,1990,16.0188031097,5.406717928,5.406717928,528.3693637071E
TUR,2.393,"","",2.393,"","",4.875,,1990,16.0188031097,16.0188031097,5.406717928,528.3693637071E
TUR,2.393,"","",2.393,"","",4.875,,1991,15.342816046,5.6478405316,5.6478405316,847.031884124E
TUR,2.393,"","",2.393,"","",4.875,,1991,15.342816046,15.342816046,5.6478405316,847.031884124E
TUR,2.393,"","",2.393,"","",4.875,,1992,16.2941367023,5.7955501185,5.7955501185,1469.7550676899E
TUR,2.393,"","",2.393,"","",4.875,,1992,16.2941367023,16.2941367023,5.7955501185,1469.7550676899E
TUR,2.393,"","",2.393,"","",4.875,,1993,17.7501314176,6,6,2664.115913351E
TUR,2.393,"","",2.393,"","",4.875,,1993,17.7501314176,17.7501314176,6,2664.115913351E
TUR,2.393,"","",2.393,"","",4.875,,1994,16.0348443297,6.1839012926,6.1839012926,5200.1185058709E
TUR,2.393,"","",2.393,"","",4.875,,1994,16.0348443297,16.0348443297,6.1839012926,5200.1185058709E
TUR,2.393,"","",2.393,"","",4.875,,1995,15.5525920987,5.1535399488,5.1535399488,10434.6465952119E
TUR,2.393,"","",2.393,"","",4.875,,1995,15.5525920987,15.5525920987,5.1535399488,10434.6465952119E
TUR,2.393,"","",2.393,"","",4.875,,1996,13.5001646362,4.5660508888,4.5660508888,19857.3425572876E
TUR,2.393,"","",2.393,"","",4.875,,1996,13.5001646362,13.5001646362,4.5660508888,19857.3425572876E
TUR,2.393,"","",2.393,"","",4.875,,1997,14.3458494696,4.6387154326,4.6387154326,38762.5059674951E
TUR,2.393,"","",2.393,"","",4.875,,1997,14.3458494696,14.3458494696,4.6387154326,38762.5059674951E
TUR,2.393,2.388,"",2.393,"",2.375,4.875,,1998,14.1633841411,4.9284159134,4.9284159134,70203.14716
TUR,2.393,2.388,"",2.393,"",2.375,4.875,,1998,14.1633841411,14.1633841411,4.9284159134,70203.14716
TUR,2.393,2.388,"",2.393,"",2.375,4.875,,1999,15.0109630629,5.8475394017,5.8475394017,104595.9155
TUR,2.393,2.388,"",2.393,"",2.375,4.875,,1999,15.0109630629,15.0109630629,5.8475394017,104595.9155
TUR,2.393,2.388,"",2.393,"",2.375,4.875,,2000,13.0531383077,4.9093264249,4.9093264249,166658.0215
TUR,2.393,2.388,"",2.393,"",2.375,4.875,,2000,13.0531383077,13.0531383077,4.9093264249,166658.0215
TUR,2.393,2.388,"",2.393,"",2.375,4.875,,2001,16.2126620327,6.6972419426,6.6972419426,240224.0831
TUR,2.393,2.388,"",2.393,"",2.375,4.875,,2001,16.2126620327,16.2126620327,6.6972419426,240224.0831
TUR,2.393,2.388,"",2.393,"",2.375,4.875,,2002,19.1593352884,8.6576937068,8.6576937068,350476.0895
TUR,2.393,2.388,"",2.393,"",2.375,4.875,,2002,19.1593352884,19.1593352884,8.6576937068,350476.0895
TUR,2.393,2.602,"",2.393,"",3.125,4.875,,2003,20.5343993267,8.6912491809,8.6912491809,454780.6594
TUR,2.393,2.602,"",2.393,"",3.125,4.875,,2003,20.5343993267,20.5343993267,8.6912491809,454780.6594
TUR,2.31,2.543,"",2.31,"",3.125,4.875,,2004,20.5632543585,9.0437455966,9.0437455966,559033.0259
TUR,2.31,2.543,"",2.31,"",3.125,4.875,,2004,20.5632543585,20.5632543585,9.0437455966,559033.0259
TUR,2.31,2.543,"",2.31,"",3.125,4.875,,2005,19.8827772768,8.9962825279,8.9962825279,648931.7118
TUR,2.31,2.543,"",2.31,"",3.125,4.875,,2005,19.8827772768,19.8827772768,8.9962825279,648931.7118
TUR,2.31,2.543,"",2.31,"",3.125,4.875,,2006,19.0607101947,8.6859148962,8.6859148962,758390.7852
TUR,2.31,2.543,"",2.31,"",3.125,4.875,,2006,19.0607101947,19.0607101947,8.6859148962,758390.7852
TUR,2.31,2.543,"",2.31,"",3.125,4.875,,2007,19.9770904926,8.5495911838,8.5495911838,843178.4214
TUR,2.31,2.543,"",2.31,"",3.125,4.875,,2007,19.9770904926,19.9770904926,8.5495911838,843178.4214
TUR,2.31,2.543,2.471,2.31,2.21,3.125,4.875,4.958,2008,20.4794520548,9.3728502637,9.3728502637,950534.251
TUR,2.31,2.543,2.471,2.31,2.21,3.125,4.875,4.958,2008,20.4794520548,20.4794520548,9.3728502637,950534.251
TUR,2.31,2.543,2.471,2.31,2.21,3.125,4.875,4.958,2009,25.2806466098,12.3203963666,12.3203963666,952558.579
TUR,2.31,2.543,2.471,2.31,2.21,3.125,4.875,4.958,2009,25.2806466098,25.2806466098,12.3203963666,952558.579
TUR,2.31,2.543,2.471,2.31,2.21,3.125,4.875,4.958,2010,21.7352010845,10.442085248,10.442085248,1098799.348
TUR,2.31,2.543,2.471,2.31,2.21,3.125,4.875,4.958,2010,21.7352010845,21.7352010845,10.442085248,1098799.348
TUR,2.31,2.543,2.471,2.31,2.21,3.125,4.875,4.958,2011,18.3705012144,8.5640270229,8.5640270229,1297713.21
TUR,2.31,2.543,2.471,2.31,2.21,3.125,4.875,4.958,2011,18.3705012144,18.3705012144,8.5640270229,1297713.21
TUR,2.31,2.543,2.471,2.31,2.21,3.125,4.875,4.958,2012,17.526006332,8.1144996798,8.1144996798,1416798.49
TUR,2.31,2.543,2.471,2.31,2.21,3.125,4.875,4.958,2012,17.526006332,17.526006332,8.1144996798,1416798.49
TUR,2.31,2.543,2.471,2.31,2.21,3.125,4.875,4.958,2013,18.6736474695,8.4632622896,8.4632622896,1565180.962
TUR,2.31,2.543,2.471,2.31,2.21,3.125,4.875,4.958,2013,18.6736474695,18.6736474695,8.4632622896,1565180.962
USA,0.257,"","",0.257,"","",0.25,,1985,13.5701583538,5.841835077,5.841835077,4346740
USA,0.257,"","",0.257,"","",0.25,,1985,13.5701583538,13.5701583538,5.841835077,4346740
USA,0.257,"","",0.257,"","",0.25,,1986,13.2879702144,5.7225811317,5.7225811317,4590150
USA,0.257,"","",0.257,"","",0.25,,1986,13.2879702144,13.2879702144,5.7225811317,4590150
